pnum,firm,performance,inv_num,avg_similarity
6897713,RMBS,4,"['06897713-2', '06047346-1', '05130566-1', '06133773-9']",
6897699,RMBS,11,"['06047346-1', '05130566-1', '06133773-9']",
6889300,RMBS,9,"['05537573-3', '04302819-1', '06009487-1']",
6882593,RMBS,1,"['06570944-4', '05748031-1']",
6912620,RMBS,0,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6879195,RMBS,3,"['06879195-3', '06879195-0', '05379457-1', '06154821-5', '06856169-0']",
6873939,RMBS,16,"['05258986-1', '05808498-2', '06094075-4']",
6876248,RMBS,2,"['06047346-1', '05130566-1']",
6870419,RMBS,7,"['04595875-1', '05275522-1', '05337285-4', '05959481-3', '06870419-1', '06094075-4']",
6868474,RMBS,4,"['06075730-6', '05537573-3', '05209134-1', '05121057-3', '04302819-1', '05254883-2', '06009487-1', '05045996-1']",
6861916,RMBS,10,"['06617936-5', '04783649-2', '05799048-1', '06275072-3', '06617936-4', '04933933-1']",
6861884,RMBS,2,"['06047346-1', '05130566-1', '06600338-4', '06125157-7']",
6856169,RMBS,13,"['05379457-1', '06856169-0', '06803823-1']",
6854030,RMBS,3,"['05578940-3', '05945862-3', '05908333-1', '05365104-2', '04712771-1', '05045996-1']",
6853557,RMBS,14,"['05951305-1', '05542425-2', '06273759-2', '06376904-3']",
6842864,RMBS,17,"['05023483-1', '05537573-3', '06021076-4', '04302819-1', '06009487-1', '05045996-1', '06154821-5']",
6870246,RMBS,5,"['05951305-1', '05542425-2', '06870246-2']",
6839266,RMBS,46,"['06075730-6', '05275522-1', '06370668-7', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '05045996-1', '05386370-1', '06370668-8']",
6836521,RMBS,4,"['06021076-4', '04302819-1', '04712771-1', '05578940-2']",
6836503,RMBS,15,"['05555384-1', '06570944-4', '06542416-3', '05748031-1']",
6826663,RMBS,4,"['04302819-1', '05835082-1']",
6826657,RMBS,3,"['05537573-3', '06021076-4', '04302819-1', '05835082-1']",
6825841,RMBS,5,"['05537573-3', '04302819-1', '06542416-3']",
6819137,RMBS,1,"['06047346-1', '04806189-2', '06600338-4', '06803823-1']",
6812736,RMBS,3,"['06683472-2', '05748031-1']",
6810449,RMBS,21,"['05537573-3', '05121057-3', '04302819-1', '04920481-3', '05337285-4', '05045996-1']",
6809600,RMBS,7,"['06504438-1', '06133773-6', '06504438-2']",
6809569,RMBS,0,"['04806189-2', '06803823-1']",
6807598,RMBS,12,"['05243703-2', '04639887-1']",
6806728,RMBS,20,"['06047346-1', '05130566-1', '06133773-9']",
6803823,RMBS,0,"['04806189-2', '06803823-1']",
6798243,RMBS,1,"['06047346-1', '05130566-1', '06600338-4', '06133773-9']",
6788594,RMBS,8,"['05537573-3', '05121057-3', '06021076-4', '04302819-1']",
6788593,RMBS,0,"['05537573-3', '05121057-3', '06021076-4', '04302819-1']",
6782460,RMBS,1,"['05513346-1', '05045996-1']",
6785782,RMBS,2,"['05537573-3', '06021076-4', '04302819-1', '05835082-1']",
6781416,RMBS,13,"['06047346-1', '05130566-1', '06133773-9']",
6781405,RMBS,14,"['05748031-1', '05638005-1']",
6778458,RMBS,3,"['05537573-3', '06021076-4', '06009487-1', '05045996-1']",
6775809,RMBS,3,"['04466738-1', '06570944-4', '06775809-3']",
6772351,RMBS,5,"['06184726-2', '05243703-2', '05808498-2', '05748031-1', '06133773-6']",
6769050,RMBS,2,"['05537573-3', '06021076-4', '04302819-1', '05835082-1']",
6765800,RMBS,16,"['05951305-1', '05275522-1', '05537573-3', '05209134-1', '06021076-4', '05835082-1', '06215373-2']",
6760857,RMBS,13,"['06047346-1', '06125157-7']",
6759881,RMBS,21,"['06047346-1', '05537573-3', '06600338-4', '06133773-9']",
6757789,RMBS,4,"['06075730-6', '05537573-3', '05121057-3', '04302819-1', '06009487-1']",
6754783,RMBS,3,"['06021076-4', '05513346-1', '05045996-1', '05386370-1']",
6754120,RMBS,5,"['06754120-1', '05327382-2', '05748554-3', '05748554-4']",
6751696,RMBS,8,"['05243703-2', '04639887-1']",
6742097,RMBS,5,"['05249133-1', '05386370-1']",
6731545,RMBS,0,"['05537573-3', '05908333-1']",
6731148,RMBS,5,"['06047346-1', '06133773-6']",
6727759,RMBS,10,"['06047346-1', '05130566-1', '06600338-4', '06125157-7', '06133773-9']",
6728819,RMBS,6,"['05243703-2', '04639887-1']",
6721226,RMBS,25,"['05537573-3', '05386370-1']",
6720643,RMBS,6,"['05951305-1', '05209134-1', '06542416-3', '06376904-3', '06720643-1', '06396149-1']",
6718431,RMBS,2,"['05537573-3', '05121057-3', '06021076-4', '04302819-1', '04920481-3', '05243703-2', '05045996-1']",
6715020,RMBS,1,"['05243703-2', '04639887-1']",
6714431,RMBS,0,"['05908333-1', '06273759-2']",
6708248,RMBS,27,"['06075730-6', '05275522-1', '06370668-7', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '05045996-1', '05386370-1', '06370668-8']",
6704891,RMBS,2,"['06574759-2', '05243703-2', '05386370-1']",
6697295,RMBS,8,"['05243703-2', '04639887-1']",
6701446,RMBS,28,"['05537573-3', '05121057-3', '06021076-4', '05045996-1']",
6696829,RMBS,2,"['06504438-1', '05379457-1']",
6687780,RMBS,9,"['05275522-1', '05945862-3', '05537573-3', '05908333-1', '06021076-4', '04302819-1', '05254883-2', '06687780-6', '04712771-1', '05045996-1']",
6687319,RMBS,19,"['05908333-1', '05365104-2']",
6684285,RMBS,6,"['05243703-2', '04639887-1']",
6683472,RMBS,17,"['06683472-2', '05748031-1']",
6684263,RMBS,28,"['05578940-3', '05537573-3', '05258986-1', '04712771-1', '05243703-2', '05045996-1']",
6681288,RMBS,20,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6675272,RMBS,28,"['05537573-3', '06021076-4', '04302819-1', '05835082-1']",
6671836,RMBS,8,"['05254883-2', '05748554-3', '04592861-2']",
6661268,RMBS,11,"['05121057-3', '05124585-1', '05327382-2', '05959481-3', '04929945-1']",
6657871,RMBS,13,"['05951305-1', '05908333-1', '06376904-3']",
6657468,RMBS,18,"['05908333-1', '05748031-1']",
6643790,RMBS,17,"['06125157-7', '06133773-9']",
6643787,RMBS,94,"['06047346-1', '05945862-3', '05121057-3', '05258986-1', '05124585-1', '04712771-1', '06125157-7', '05243703-2', '06133773-9', '06133773-6', '05554945-3']",
6643752,RMBS,54,"['04806189-2', '04920481-3', '04712771-1', '04523110-1']",
6642760,RMBS,30,"['06642760-1', '05748031-1']",
6642746,RMBS,5,"['04712771-1', '04009400-2', '05554945-3']",
6640292,RMBS,27,"['06453401-3', '05513346-1', '05045996-1']",
6636935,RMBS,17,"['05537573-3', '06021076-4', '04302819-1', '05835082-1']",
6621373,RMBS,1,"['05542425-2', '05908333-1', '05365104-2']",
6621155,RMBS,35,"['05908333-1', '06376904-3']",
6619973,RMBS,3,"['05908333-1', '04920481-3', '05748554-4']",
6618786,RMBS,3,"['06133773-6', '06504438-2']",
6608507,RMBS,18,"['04595875-1', '05275522-1', '04920481-3', '05337285-4', '05959481-3', '06094075-4']",
6600374,RMBS,11,"['06047346-1', '05130566-1', '06600338-4', '06125157-7', '06133773-9']",
6600338,RMBS,5,"['06047346-1', '05130566-1', '06600338-4', '06133773-9']",
6598171,RMBS,6,"['05243703-2', '04639887-1']",
6597616,RMBS,2,"['05537573-3', '06021076-4', '06009487-1', '05045996-1']",
6594326,RMBS,0,"['05402358-2', '04920481-3']",
6591353,RMBS,10,"['05537573-3', '05121057-3', '04302819-1', '04920481-3', '05337285-4', '05045996-1']",
6590781,RMBS,22,"['05951305-1', '05209134-1', '06590781-1']",
6589059,RMBS,1,"['05908333-1', '04920481-3', '05748554-4']",
6584037,RMBS,14,"['05243703-2', '04639887-1']",
6583035,RMBS,0,"['05908333-1', '06273759-2']",
6574759,RMBS,2,"['06574759-2', '05243703-2', '05386370-1']",
6573779,RMBS,8,"['06133773-6', '06504438-2']",
6574153,RMBS,0,"['05537573-3', '05121057-3', '06021076-4', '04302819-1']",
6571325,RMBS,9,"['05513346-1', '05045996-1']",
6570944,RMBS,51,"['05555384-1', '06570944-4', '06542416-3', '05748031-1']",
6570814,RMBS,6,"['05243703-2', '04639887-1']",
6553452,RMBS,7,"['05945862-3', '05402358-2', '05121057-3', '06021076-4', '04712771-1', '05808498-2', '06009487-1', '05045996-1', '06133773-6']",
6564281,RMBS,10,"['05243703-2', '04639887-1']",
6552948,RMBS,29,"['05537573-3', '05386370-1']",
6546446,RMBS,6,"['05243703-2', '04639887-1']",
6546343,RMBS,10,"['05249133-1', '05806849-1']",
6545875,RMBS,13,"['05951305-1', '05908333-1', '06376904-3']",
6542976,RMBS,8,"['05537573-3', '04302819-1', '05243703-2', '05045996-1']",
6542416,RMBS,14,"['05537573-3', '04302819-1', '06542416-3']",
6539072,RMBS,89,"['06047346-1', '05945862-3', '04806189-2', '05121057-3', '05124585-1', '04712771-1', '06125157-7', '05243703-2', '04523110-1', '05379457-1', '05808498-2', '04009400-2', '04486670-1']",
6538336,RMBS,19,"['06538336-1', '06538336-2']",
6532522,RMBS,5,"['05537573-3', '04302819-1', '05243703-2', '05045996-1']",
6523089,RMBS,5,"['06021076-4', '05513346-1', '05045996-1', '05386370-1']",
6522199,RMBS,0,"['06133773-6', '06504438-2']",
6530062,RMBS,25,"['05908333-1', '05365104-2', '04712771-1', '05808498-2']",
6514794,RMBS,24,"['05951305-1', '05908333-1', '06376904-3']",
6516365,RMBS,29,"['05578940-3', '05537573-3', '05258986-1', '04712771-1', '05243703-2', '05045996-1']",
6513103,RMBS,9,"['05945862-3', '05402358-2', '05121057-3', '06021076-4', '04712771-1', '05808498-2', '06009487-1', '05045996-1', '06133773-6']",
6513081,RMBS,0,"['05243703-2', '04639887-1']",
6509756,RMBS,20,"['06047346-1', '05130566-1', '05254883-2', '06125157-7', '06133773-9']",
6504875,RMBS,3,"['05908333-1', '04920481-3']",
6504438,RMBS,18,"['06504438-1', '06133773-6', '06504438-2']",
6504405,RMBS,14,"['06047346-1', '05130566-1']",
6502161,RMBS,194,"['06021076-4', '05835082-1', '06133773-6']",
6496897,RMBS,28,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6496889,RMBS,20,"['05578940-3', '05945862-3', '05908333-1', '05365104-2', '04712771-1', '05045996-1']",
6493789,RMBS,29,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6473439,RMBS,29,"['06075730-6', '04595875-1', '05258986-1', '05959481-3', '06009487-1', '05045996-1', '06094075-4']",
6470405,RMBS,13,"['05537573-3', '05121057-3', '04302819-1', '04920481-3', '05337285-4', '05045996-1']",
6469555,RMBS,35,"['06047346-1', '06133773-6']",
6462591,RMBS,31,"['04595875-1', '05275522-1', '06356975-8', '04920481-3', '05337285-4', '05959481-3', '06094075-4']",
6462588,RMBS,24,"['06047346-1', '05130566-1']",
6453401,RMBS,2,"['06453401-3', '05513346-1', '05045996-1']",
6452863,RMBS,8,"['05243703-2', '04639887-1']",
6448828,RMBS,11,"['05121057-3', '06133773-6']",
6448813,RMBS,46,"['05945862-3', '05258986-1', '04712771-1']",
6480035,RMBS,2,"['04712771-1', '04009400-2', '05554945-3']",
6447321,RMBS,16,"['05908333-1', '04920481-3']",
6426984,RMBS,22,"['05908333-1', '05365104-2', '04712771-1']",
6426916,RMBS,16,"['05243703-2', '04639887-1']",
6405296,RMBS,6,"['05537573-3', '04302819-1', '05243703-2', '05045996-1']",
6415339,RMBS,16,"['05243703-2', '04639887-1']",
6404660,RMBS,17,"['05908333-1', '06273759-2']",
6401167,RMBS,39,"['06075730-6', '05537573-3', '05209134-1', '05121057-3', '04302819-1', '05254883-2', '06009487-1', '05045996-1']",
6396887,RMBS,19,"['06021076-4', '04302819-1', '04712771-1', '05578940-2']",
6378020,RMBS,15,"['05243703-2', '04639887-1']",
6378018,RMBS,60,"['06075730-6', '06003111-2', '05537573-3', '05121057-3', '06021076-4', '06009487-1', '05045996-1', '04959777-1']",
6376904,RMBS,72,"['05951305-1', '05908333-1', '06376904-3']",
6373768,RMBS,29,"['05537573-3', '06021076-4', '05513346-1', '05045996-1', '05386370-1']",
6370668,RMBS,35,"['06075730-6', '05275522-1', '06370668-7', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '05045996-1', '05386370-1', '06370668-8']",
6369652,RMBS,23,"['06047346-1', '05130566-1', '06133773-9']",
6369626,RMBS,12,"['04595875-1', '06369626-6', '05402358-2', '06111445-2', '05258986-1', '04712771-1', '04009400-2', '05748554-4']",
6359931,RMBS,21,"['05908333-1', '04920481-3']",
6356975,RMBS,7,"['06356975-8', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '04920481-3', '05243703-2', '05045996-1']",
6352435,RMBS,5,"['05908333-1', '04920481-3', '05748554-4']",
6349050,RMBS,38,"['05537573-3', '05386370-1']",
6347354,RMBS,6,"['06075730-6', '05537573-3', '05121057-3', '04302819-1', '06009487-1']",
6345009,RMBS,3,"['06003111-2', '05537573-3', '06021076-4', '06009487-1', '05045996-1', '04959777-1']",
6343352,RMBS,33,"['05537573-3', '04302819-1', '06009487-1']",
6343042,RMBS,5,"['05537573-3', '06021076-4', '06009487-1', '05045996-1']",
6342800,RMBS,9,"['05121057-3', '05124585-1', '05327382-2', '05959481-3', '04929945-1']",
6340909,RMBS,5,"['05402358-2', '06111445-2', '05258986-1']",
6340900,RMBS,0,"['04712771-1', '04009400-2', '05554945-3']",
6330193,RMBS,11,"['06047346-1', '05130566-1', '05254883-2', '06125157-7', '06133773-9']",
6324120,RMBS,8,"['05243703-2', '04639887-1']",
6323706,RMBS,14,"['05121057-3', '06133773-6']",
6321282,RMBS,76,"['05578940-3', '05537573-3', '05258986-1', '04712771-1', '05243703-2', '05045996-1']",
6310814,RMBS,36,"['05023483-1', '05537573-3', '04302819-1', '06009487-1', '05513346-1', '05045996-1']",
6314051,RMBS,33,"['05243703-2', '04639887-1']",
6304937,RMBS,19,"['05243703-2', '04639887-1']",
6304104,RMBS,1,"['05537573-3', '05908333-1']",
6294934,RMBS,13,"['04595875-1', '05275522-1', '04920481-3', '05337285-4', '05959481-3', '06094075-4']",
6287132,RMBS,8,"['05209134-1', '05908333-1']",
6273759,RMBS,12,"['05908333-1', '06273759-2']",
6266730,RMBS,65,"['05275522-1', '05209134-1', '05908333-1', '05365104-2', '05254883-2', '04380707-1', '05578940-2']",
6266737,RMBS,25,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6266292,RMBS,6,"['05537573-3', '06021076-4', '06009487-1', '05045996-1']",
6266285,RMBS,28,"['05243703-2', '04639887-1']",
6263448,RMBS,37,"['05537573-3', '05121057-3', '06021076-4', '05045996-1']",
6234820,RMBS,77,"['05908333-1', '04920481-3']",
6232796,RMBS,2,"['05249133-1', '06133773-6']",
6226754,RMBS,6,"['06075730-6', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '05045996-1']",
6226757,RMBS,16,"['06075730-6', '06003111-2', '05537573-3', '05121057-3', '06021076-4', '04302819-1', '04785396-3', '05045996-1', '04959777-1']",
6209071,RMBS,22,"['05537573-3', '04302819-1', '05243703-2', '05045996-1']",
6205191,RMBS,12,"['05402358-2', '04920481-3']",
6198307,RMBS,26,"['05945862-3', '05258986-1', '04712771-1']",
6185644,RMBS,75,"['05243703-2', '04639887-1']",
6182184,RMBS,14,"['05243703-2', '04639887-1']",
6163178,RMBS,43,"['05121057-3', '05124585-1', '05327382-2', '05959481-3', '04929945-1']",
6178130,RMBS,3,"['06003111-2', '05537573-3', '06021076-4', '06009487-1', '05045996-1', '04959777-1']",
6160716,RMBS,7,"['05209134-1', '05908333-1']",
6154821,RMBS,64,"['05023483-1', '05537573-3', '06021076-4', '04302819-1', '06009487-1', '05045996-1', '06154821-5']",
6134172,RMBS,5,"['05121057-3', '06021076-4', '05045996-1']",
6133773,RMBS,29,"['06047346-1', '05945862-3', '05402358-2', '05121057-3', '04712771-1', '06125157-7', '05808498-2', '06133773-9', '06133773-6']",
6128696,RMBS,8,"['05243703-2', '04639887-1']",
6125157,RMBS,139,"['06047346-1', '05945862-3', '04806189-2', '05121057-3', '05124585-1', '04712771-1', '06125157-7', '05243703-2', '04523110-1', '05808498-2', '04009400-2', '04486670-1']",
6122688,RMBS,6,"['05537573-3', '05121057-3', '04302819-1', '04920481-3', '05337285-4', '05045996-1']",
6111445,RMBS,19,"['05402358-2', '06111445-2', '05258986-1']",
6101152,RMBS,68,"['05243703-2', '04639887-1']",
6107847,RMBS,6,"['05402358-2', '04712771-1', '04523110-1']",
6094075,RMBS,34,"['05908333-3', '04595875-1', '05275522-1', '05337285-4', '05959481-3', '06094075-4']",
6085284,RMBS,14,"['05243703-2', '04639887-1']",
6075744,RMBS,11,"['05537573-3', '06021076-4', '06009487-1', '05045996-1']",
6075743,RMBS,12,"['05121057-3', '06021076-4', '05045996-1']",
6075730,RMBS,42,"['06075730-6', '06003111-2', '05537573-3', '05209134-1', '05121057-3', '04302819-1', '05254883-2', '06009487-1', '04785396-3', '05045996-1', '04959777-1']",
6070222,RMBS,14,"['05243703-2', '04639887-1']",
6889304,RMBS,70,"['05121057-3', '04302819-1', '05835082-1']",
6067592,RMBS,50,"['05243703-2', '04639887-1']",
6032215,RMBS,7,"['05243703-2', '04639887-1']",
6021076,RMBS,24,"['05537573-3', '06021076-4', '05513346-1', '05045996-1', '05386370-1']",
6049846,RMBS,15,"['05243703-2', '04639887-1']",
6047346,RMBS,97,"['06047346-1', '06047346-2', '05235539-1', '05554945-3', '04486670-1']",
6044426,RMBS,5,"['05243703-2', '04639887-1']",
6038195,RMBS,43,"['05243703-2', '04639887-1']",
6035369,RMBS,24,"['05537573-3', '05121057-3', '04302819-1', '05337285-4']",
6035365,RMBS,29,"['05243703-2', '04639887-1']",
6034918,RMBS,39,"['05243703-2', '04639887-1']",
6032214,RMBS,31,"['05243703-2', '04639887-1']",
6067594,RMBS,46,"['05275522-1', '05209134-1', '05908333-1', '05365104-2', '05254883-2', '04380707-1', '05578940-2']",
6504422,SMTC,11,"['06504422-2', '06057607-1']",
6495995,SMTC,17,"['04720667-2', '06107875-1', '04755770-1']",
6472856,SMTC,11,"['06107875-1', '04755770-1']",
6462521,SMTC,11,"['06130526-1', '05737163-1']",
6429707,SMTC,5,"['06121816-3', '05737323-1', '06429707-2']",
6404175,SMTC,31,"['06130526-1', '06215290-2']",
6377032,SMTC,20,"['05610503-1', '06377032-1', '06057607-1']",
6239509,SMTC,8,"['05610503-1', '06057607-1']",
6215290,SMTC,65,"['06130526-1', '06215290-2']",
6130526,SMTC,14,"['06130526-1', '04056685-1', '06130526-3']",
6052003,SMTC,6,"['06052003-2', '05521539-1']",
6121816,SMTC,15,"['06121816-2', '06025791-1', '06121816-3']",
6015999,SMTC,4,"['05880511-1', '04366555-1', '05880511-4', '05880511-5', '05880511-3']",
6057607,SMTC,43,"['05610503-1', '06057607-1']",
6918049,SMTC,0,"['06121816-3', '05737323-1', '06429707-2']",
6903986,SMTC,2,"['06121816-2', '05537557-3']",
6836157,SMTC,5,"['06836157-2', '06057607-1']",
6828775,SMTC,8,"['05642511-1', '06828775-2']",
6816022,SMTC,0,"['06121816-2', '05537557-3', '04898182-4']",
6794926,SMTC,2,"['06504422-2', '06057607-1']",
6714426,SMTC,10,"['06130526-1', '06714426-1']",
6687774,SMTC,1,"['05585792-2', '06239644-3']",
6668180,SMTC,1,"['06668180-2', '06668180-1', '04898182-4']",
6583610,SMTC,29,"['06107875-1', '04755770-1']",
6557063,SMTC,4,"['05585792-2', '04898182-4', '06239644-3']",
6687770,SIGM,1,"['06654956-3', '06654956-2', '06654956-1']",
6654956,SIGM,13,"['06654956-3', '06654956-2', '06654956-1']",
6501512,SIGM,1,"['05719511-2', '06124897-3', '05070532-2']",
6448825,SIGM,3,"['05719511-2', '05598576-2']",
6412024,SIGM,3,"['05070532-2', '05598576-1', '05598576-2']",
6275269,SIGM,1,"['05719511-2', '06124897-3', '05070532-2']",
6175880,SIGM,2,"['05070532-2', '05598576-1', '05598576-2']",
6124897,SIGM,2,"['05719511-2', '06124897-3', '05070532-2']",
6084909,SIGM,7,"['05515107-1', '05515107-2']",
6969680,SLAB,1,"['06727754-3', '05579007-1', '04829476-1']",
6389061,SLAB,9,"['04329598-1', '04873696-2', '04550284-1']",
6389134,SLAB,3,"['04329598-1', '06078444-4', '04873696-2', '04550284-1', '04829476-1']",
6385235,SLAB,25,"['04329598-1', '04873696-2', '04550284-1']",
6359983,SLAB,8,"['05541864-3', '04329598-1', '04873696-2', '04550284-1']",
6362606,SLAB,11,"['05579007-1', '04829476-1']",
6330330,SLAB,5,"['04329598-1', '04873696-2', '04550284-1']",
6323796,SLAB,10,"['05541864-3', '04329598-1', '04873696-2', '04550284-1', '04829476-1']",
6323735,SLAB,55,"['04329598-1', '06323735-3', '05239443-3']",
6965761,SLAB,3,"['06150891-2', '04329598-1']",
6317006,SLAB,13,"['06150891-2', '04329598-1']",
6311050,SLAB,14,"['06150891-2', '04329598-1', '04588941-1']",
6304597,SLAB,12,"['05541864-3', '06304597-3', '04829476-1']",
6307891,SLAB,5,"['04329598-1', '06078444-4', '04873696-2', '04595874-1', '04550284-1', '04829476-1']",
6298133,SLAB,16,"['04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6308055,SLAB,19,"['06150891-2', '04329598-1']",
6297755,SLAB,16,"['04329598-1', '04873696-2', '04550284-1']",
6289070,SLAB,11,"['05541864-3', '04329598-1', '04873696-2', '04550284-1', '04829476-1']",
6968055,SLAB,0,"['06812744-2', '04829476-1']",
6225927,SLAB,22,"['04329598-1', '04873696-2', '04550284-1']",
6222922,SLAB,16,"['05541864-3', '04329598-1', '04873696-2', '04550284-1']",
6201865,SLAB,16,"['04329598-1', '06078444-4', '04873696-2', '04550284-1', '04829476-1']",
6198816,SLAB,19,"['04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6191717,SLAB,16,"['04329598-1', '04873696-2', '04550284-1']",
6167245,SLAB,34,"['06150891-2', '04329598-1']",
6226506,SLAB,16,"['04329598-1', '04588941-1']",
6167134,SLAB,29,"['04329598-1', '04873696-2', '04550284-1']",
6167132,SLAB,15,"['05541864-3', '04329598-1', '04873696-2', '04550284-1']",
6160885,SLAB,10,"['04329598-1', '04873696-2', '04550284-1']",
6959083,SLAB,1,"['05541864-3', '04329598-1', '04873696-2', '04550284-1']",
6144326,SLAB,15,"['05541864-3', '04329598-1', '04873696-2', '04550284-1', '04829476-1']",
6150891,SLAB,45,"['06150891-2', '04329598-1']",
6147567,SLAB,44,"['04329598-1', '04873696-2']",
6137827,SLAB,30,"['04329598-1', '04873696-2', '04550284-1']",
6107948,SLAB,26,"['04329598-1', '04873696-2', '04550284-1']",
6104794,SLAB,10,"['05541864-3', '04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6064326,SLAB,20,"['05541864-3', '04550284-1']",
6061009,SLAB,19,"['05541864-3', '04329598-1']",
6946898,SLAB,0,"['06946898-1', '04588941-1', '06011501-5', '05990707-2']",
6934384,SLAB,8,"['04595874-1', '04550284-1']",
6928501,SLAB,6,"['06928501-1', '06816933-1', '06928501-2']",
6927630,SLAB,1,"['06727754-3', '04329598-1', '05579007-1', '04829476-1']",
6922469,SLAB,0,"['04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6920622,SLAB,9,"['05945862-3', '06630868-3']",
6917245,SLAB,3,"['06727754-3', '04329598-1', '05579007-1', '04829476-1']",
6912276,SLAB,6,"['06912276-1', '06285672-2', '05031227-1', '05790561-1', '06912276-4', '06912276-6', '05454015-1']",
6909390,SLAB,3,"['04471320-1', '05841382-2']",
6909298,SLAB,0,"['06909298-3', '06909298-2', '06909298-0', '06909298-1']",
6903617,SLAB,3,"['04329598-1', '06323735-3', '05239443-3', '06121827-2']",
6897730,SLAB,7,"['06894565-0', '04829476-1']",
6894565,SLAB,6,"['06894565-0', '04829476-1']",
6891935,SLAB,0,"['06816933-1', '06891935-0', '06748515-2', '06426979-1']",
6831523,SLAB,6,"['05923273-1', '06008703-1']",
6826225,SLAB,0,"['05541864-3', '06304597-3', '04829476-1']",
6823066,SLAB,1,"['04329598-1', '06078444-4', '04873696-2', '04550284-1']",
6825785,SLAB,7,"['05945862-3', '06630868-3']",
6819274,SLAB,4,"['05541864-3', '05841382-2']",
6812744,SLAB,0,"['06812744-1', '05990707-1', '06812744-2']",
6816011,SLAB,1,"['05579007-1', '04829476-1']",
6804497,SLAB,17,"['04588941-1', '06028727-1', '06078444-4', '04873696-2', '05291499-1', '06147522-2']",
6799131,SLAB,2,"['06008703-1', '06489803-1']",
6788141,SLAB,4,"['05579007-1', '04829476-1']",
6771696,SLAB,0,"['06078444-4', '04829476-1', '06630868-3']",
6765445,SLAB,13,"['06008703-1', '06204787-1', '06630868-3']",
6754341,SLAB,2,"['04329598-1', '04873696-2', '04550284-1']",
6748515,SLAB,5,"['05021783-1', '06748515-2']",
6747522,SLAB,17,"['05751179-1', '04471320-1']",
6741846,SLAB,14,"['06150891-2', '04329598-1']",
6741109,SLAB,12,"['05945862-3', '06008703-1', '06630868-3']",
6737698,SLAB,7,"['06727754-3', '05579007-1', '04829476-1']",
6735246,SLAB,0,"['05541864-3', '06304597-3', '04829476-1']",
6727754,SLAB,15,"['06727754-3', '04329598-1', '05579007-1', '04829476-1']",
6724891,SLAB,5,"['06078444-4', '04595874-1', '04829476-1', '06630868-3']",
6714590,SLAB,0,"['05541864-3', '06304597-3', '04829476-1']",
6686803,SLAB,10,"['04595874-1', '06008703-1', '06204787-1']",
6683548,SLAB,0,"['04329598-1', '04873696-2', '04550284-1']",
6662238,SLAB,4,"['06304597-3', '04829476-1']",
6657488,SLAB,19,"['05923273-1', '06232821-1', '06008703-1']",
6654409,SLAB,2,"['04329598-1', '04873696-2', '04550284-1']",
6970717,SLAB,6,"['04588941-1', '06028727-1', '06078444-4', '04873696-2', '05696639-1', '05291499-1', '06148048-2', '06147522-2']",
6639534,SLAB,20,"['04471320-1', '05841382-2']",
6630868,SLAB,21,"['06008703-1', '06204787-1', '06630868-3']",
6611553,SLAB,3,"['04329598-1', '04873696-2', '04550284-1']",
6587560,SLAB,16,"['04329598-1', '04873696-2', '04550284-1']",
6574288,SLAB,17,"['06150891-2', '04329598-1']",
6570513,SLAB,13,"['04329598-1', '04873696-2', '04550284-1']",
6975723,SLAB,1,"['05541864-3', '04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6549765,SLAB,6,"['06150891-2', '04329598-1']",
6549071,SLAB,26,"['05579007-1', '04829476-1']",
6516024,SLAB,8,"['04329598-1', '06078444-4', '04873696-2', '04550284-1', '04829476-1']",
6522745,SLAB,2,"['04329598-1', '06078444-4', '04873696-2', '04550284-1']",
6489803,SLAB,4,"['06489803-2', '06489803-1']",
6480602,SLAB,7,"['06480602-2', '04329598-1', '04873696-2', '04550284-1', '04829476-1']",
6462620,SLAB,31,"['05579007-1', '04829476-1']",
6970030,SLAB,2,"['06002299-1', '06191720-1', '06630868-3']",
6456712,SLAB,9,"['04329598-1', '04873696-2', '04595874-1', '04550284-1']",
6504864,SLAB,2,"['04329598-1', '06078444-4', '04873696-2', '04550284-1', '04829476-1']",
6498825,SLAB,10,"['04329598-1', '06078444-4', '04873696-2', '04550284-1', '04829476-1']",
6448847,SLAB,26,"['05579007-1', '04829476-1']",
6442271,SLAB,4,"['04329598-1', '06078444-4', '04873696-2', '04595874-1', '04550284-1', '04829476-1']",
6430229,SLAB,15,"['04329598-1', '04873696-2', '04550284-1']",
6442213,SLAB,9,"['05541864-3', '04329598-1', '04873696-2', '04550284-1', '04829476-1']",
6408034,SLAB,6,"['05541864-3', '04329598-1', '04873696-2', '04595874-1', '04550284-1']",
